"202102"," 00796","","01171012300","20171012300","01","    44.1","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102"," 00839","","01170513800","20170513800","01","    32.9","02451","GOM Shelf LLC","          97","         721","         692","           0","","         126"
"202102","G00982","","01171132800","20171132000","01","      54","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102","G00983","","01171132800","20171132000","01","      54","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102","G00985","","0117709260A","2017709260A","01","      32","03151","Cox Operating, L.L.C.","         377","        2027","        2027","           0","","         377"
"202102","G00989","","01171132800","20171132000","01","      54","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102","G01036","","01171092651","20171092650","02","    49.7","03209","Renaissance Offshore, LLC","         545","           0","           0","           0","","         545"
"202102","G01083","","01170513700","20170513700","01","      25","03151","Cox Operating, L.L.C.","        1471","       12021","       11504","           0","","        1988"
"202102","G01084","","01170513700","20170513700","01","    27.3","03151","Cox Operating, L.L.C.","         106","         892","         851","           0","","         147"
"202102","G01090","","01170513700","20170513700","01","    24.2","03151","Cox Operating, L.L.C.","         602","        4960","        4742","           1","42","         821"
"202102","G01091","","01170513700","20170513700","01","    25.7","03151","Cox Operating, L.L.C.","         665","        5139","        4953","          -1","42","         850"
"202102","G01351","","01170230400","20170230400","01","    47.3","03151","Cox Operating, L.L.C.","          65","          59","          59","           0","","          65"
"202102","G01447","","01170513700","20170513700","02","    21.4","03151","Cox Operating, L.L.C.","          14","          26","          35","          -1","42","           4"
"202102","G01497","","01170513800","20170513800","01","    32.9","02451","GOM Shelf LLC","         266","       22169","       18553","          -1","42","        3881"
"202102","G01497","","01170513800","20170513800","02","    32.9","02451","GOM Shelf LLC","          10","         796","         667","           0","","         139"
"202102","G01498","","01170513800","20170513800","01","    32.9","02451","GOM Shelf LLC","          32","        2821","        2359","           0","","         494"
"202102","G01610","","01177215100","20177215102","01","    31.6","03295","Fieldwood Energy LLC","           0","         123","         119","           0","","           4"
"202102","G01619","","01170513700","20170513700","01","    32.9","03151","Cox Operating, L.L.C.","         455","        5747","        5251","          -1","42","         950"
"202102","G01620","","01170513700","20170513700","01","    32.9","03151","Cox Operating, L.L.C.","         253","        2150","        2048","           1","42","         356"
"202102","G01757","","01423210051","20423210050","02","      64","03295","Fieldwood Energy LLC","          33","         147","         155","           0","","          25"
"202102","G01848","","01423210051","20170230500","02","    43.8","01284","W & T Offshore, Inc.","         164","           0","           0","           0","","         164"
"202102","G01848","","01170230500","20170230500","02","      40","01978","Helis Oil & Gas Company, L.L.C.","         839","           0","           0","           0","","         839"
"202102","G01860","","01170231110","20170231110","01","       0","03295","Fieldwood Energy LLC","        2402","           0","           0","           0","","        2402"
"202102","G01865","","01171012500","20171012500","01","    41.3","03151","Cox Operating, L.L.C.","        1516","        2209","        1151","           0","","        2574"
"202102","G01901","","01177215100","20177215102","01","    31.6","03295","Fieldwood Energy LLC","           0","          23","          22","           0","","           1"
"202102","G01966","","01177215100","20177215102","01","    31.6","03295","Fieldwood Energy LLC","         113","        2558","        2594","           0","","          77"
"202102","G01967","","01177215100","20177215102","01","    31.6","03295","Fieldwood Energy LLC","         250","        8230","        8234","           0","","         246"
"202102","G02111","","01171132000","20171132000","01","    38.8","02628","Arena Offshore, LP","        3545","       44336","       44107","           0","","        3774"
"202102","G02826","","01170231110","20170231110","02","       0","03295","Fieldwood Energy LLC","         134","           0","           0","           0","","         134"
"202102","G03331","","01171132000","20171132000","01","      54","02628","Arena Offshore, LP","           0","           0","           0","           0","","           0"
"202102","G04081","","01170230812","20170230810","02","       0","03295","Fieldwood Energy LLC","         896","           0","           0","           0","","         896"
"202102","G04232","","01171012500","20171012500","01","    41.3","00730","Walter Oil & Gas Corporation","         447","         556","         355","           0","","         648"
"202102","G04421","","01171131600","20171131600","01","       0","03295","Fieldwood Energy LLC","        1060","           0","           0","           0","","        1060"
"202102","G05006","","01423210051","20170230510","02","      45","01284","W & T Offshore, Inc.","         168","           0","           0","           0","","         168"
"202102","G05431","","01177062608","2017706260A","02","    34.6","02970","Castex Offshore, Inc.","          40","        8566","        8566","           0","","          40"
"202102","G05504","","01171132800","21171132800","01","      64","00730","Walter Oil & Gas Corporation","        1780","           0","           6","           0","","        1774"
"202102","G05504","","01171132800","21171132800","02","      64","03619","Talos Third Coast LLC","        2432","          21","           9","           0","","        2444"
