"01/31/2021","         00697",""," 03368","Whitney Oil & Gas, LLC","15","3017075E000","","    1196","           0","         939","           0"
"01/31/2021","         00697",""," 03368","Whitney Oil & Gas, LLC","20","","","       0","           0","         147","           0"
"01/31/2021","         00697",""," 03368","Whitney Oil & Gas, LLC","25","","","       0","           0","        -939","           0"
"01/31/2021","         00697",""," 03368","Whitney Oil & Gas, LLC","27","","","       0","           0","           0","       13056"
"01/31/2021","         00697",""," 03368","Whitney Oil & Gas, LLC","62","","","       0","           0","           2","           0"
"01/31/2021","         00792",""," 03247","Talos Energy Offshore LLC","11","3017708K002","0217109K000","    1021","           0","      163750","           0"
"01/31/2021","         00792",""," 03247","Talos Energy Offshore LLC","20","","","       0","           0","        9052","           0"
"01/31/2021","         00792",""," 03247","Talos Energy Offshore LLC","27","","","       0","           0","           0","       13017"
"01/31/2021","         00821",""," 03151","Cox Operating, L.L.C.","01","2017711260B","","    28.6","       14457","           0","           0"
"01/31/2021","         00821",""," 03151","Cox Operating, L.L.C.","11","3017711BW0F","0217075Q000","    1061","           0","        2242","           0"
"01/31/2021","         00821",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","        8711","           0"
"01/31/2021","         00821",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","      120325"
"01/31/2021","         00821",""," 03151","Cox Operating, L.L.C.","61","","","       0","           0","         552","           0"
"01/31/2021","         00827",""," 03151","Cox Operating, L.L.C.","01","2017711260G","","    33.8","       21217","           0","           0"
"01/31/2021","         00827",""," 03151","Cox Operating, L.L.C.","01","3117711K002","","    1105","           0","        8567","           0"
"01/31/2021","         00827",""," 03151","Cox Operating, L.L.C.","20","","","       0","           0","       21209","           0"
"01/31/2021","         00827",""," 03151","Cox Operating, L.L.C.","27","","","       0","           0","           0","       36461"
"01/31/2021","         00827",""," 03151","Cox Operating, L.L.C.","61","","","       0","           0","         450","           0"
"01/31/2021","         00827",""," 03151","Cox Operating, L.L.C.","62","","","       0","           0","          71","           0"
"01/31/2021","         00828",""," 01284","W & T Offshore, Inc.","01","2017711260T","","    34.9","        9354","           0","           0"
"01/31/2021","         00828",""," 01284","W & T Offshore, Inc.","11","3017711K00W","0217109K000","    1067","           0","       43473","           0"
"01/31/2021","         00828",""," 01284","W & T Offshore, Inc.","11","3117711K000","0217109K000","    1036","           0","       46593","           0"
"01/31/2021","         00828",""," 01284","W & T Offshore, Inc.","20","","","       0","           0","       11505","           0"
